,id,2033-1,2033-2,2033-3,2033-4,2033-5,2033-6,2033-7,2033-8,2033-9,2033-10,2033-11,2033-12,2034-1,2034-2,2034-3,2034-4,2034-5,2034-6,2034-7,2034-8,2034-9,2034-10,2034-11,2034-12,total_score,last_6_month_score
0,c7f293055c,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,18,4
0,31469e1e8c,0,0,0,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,03c9730422,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,2
0,3cc9b691d8,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,7,0
0,366ba8e0da,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,61e9b35856,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,-1,-1,-1,0,0,1,1,1,6,2
0,0fa5598002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2,-3
0,d1e9251f1e,0,0,0,-1,-1,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,-4,0
0,2d2a9f1c88,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,0,0,0,0,0,-1,-1
0,4fc72acf0a,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a81cfa32cc,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,9,-2
0,71a1dbd8f3,0,0,0,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,9,2
0,40e38903a6,0,0,0,1,1,1,1,1,-1,1,-1,-1,-1,0,0,1,1,1,1,1,0,1,0,0,8,3
0,287297dd47,0,0,0,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,7,-2
0,e721a3ee1c,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,5289cfb252,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1,1,1,1,13,6
0,85cb311dcc,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,059df04f2e,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,-1,-1,1,1,-1,1,5,0
0,a6b65e35b4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,bcaf81b7a3,0,0,0,1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,1,1,0,1,0,1,1,0,10,3
0,6de20ead34,0,0,0,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,15,4
0,6325dd30a9,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,-1,1,1,-1,1,1,1,1,-1,11,2
0,76bc1253f5,0,0,0,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,17,4
0,12ba28031b,0,0,0,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,15,4
0,0c1a5da60c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c171e7bbca,0,0,0,-1,-1,-1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,10,6
0,97b4ed6d7b,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,4058067ca0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,207fea4298,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,-1,-1,-1,1,-1,1,-1,4,-2
0,d4bb46cb89,0,0,0,1,1,1,1,-1,-1,-1,0,0,1,1,1,1,1,1,1,-1,-1,0,0,0,6,-1
0,60bbe050dd,0,0,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,-1,0,0,0,0,0,1,1,-1,0,1
0,47c2e5a128,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,1,1,1,0,4,3
0,0026f256ac,0,0,0,0,0,1,1,1,1,-1,-1,-1,0,0,0,0,0,1,1,1,1,0,0,0,5,3
0,fa7d245ebd,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,-1,1
0,b5ee024fc1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,1b4560775f,0,0,0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,0,0,1,0,0,0,1,0,1,1,2,3
0,84ce962dca,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,2,-2
0,1e03789273,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,-1,1,1,1,1,1,1,1,15,6
0,c5990e76e7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,e85ceae5fc,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,6e009b5564,0,0,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,16,4
0,ec13833348,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,0,0,-3,1
0,4cbdeed06c,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,7d4ced8e52,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,2,0
0,27cf9ce381,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,7,0
0,dae91d7cc6,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,17,6
0,4cfc3d977b,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,18,6
0,9108903888,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,1,-1
0,5ab741062d,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,18,4
0,5d8737b755,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,-1
0,fe7b0ad4ac,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,-1,1,1,1,1,13,4
0,24ba381555,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,06dd44a157,0,0,0,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,15,6
0,cdba387d0f,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,-1,-1,-1,0,1,-1,2,-3
0,aa597c7b55,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,18,6
0,61e44919fc,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0f2a712e17,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,15,2
0,6638400037,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,2fe418b25f,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,7ee333a634,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,18,4
0,1cd9074387,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,5,2
0,72445e23c7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,e57ffd558f,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,97c039d364,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,0,-2
0,aee8c2de7b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,443e73c37f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,abb319d8e0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,1,1,1,1,1,1,-1,-1,6,2
0,81a0b151f5,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,15,6
0,fc3435ff14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,6e0d2432f2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,1
0,07b3639663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,f3421927e5,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,c983b5498a,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,1,2
0,a7c912e7d9,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,db1a3a0e68,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,-1,1,-1,-1,7,0
0,5546e8d6cc,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-1,-1,-1,0,0,1,-1,-1,-1,1,0,-1
0,628f05a126,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,17,6
0,b7f61d14b9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,2,-2
0,5506ecaca7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,4e0621e92e,0,0,0,1,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,14,4
0,74890a8bed,0,0,0,1,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,13,4
0,29e0d4680d,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,-1,-1,1,1,8,2
0,0658faddd3,0,0,0,1,1,1,1,0,1,1,-1,-1,-1,0,0,1,1,1,1,-1,1,1,-1,-1,6,0
0,f031322988,0,0,0,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,1,1,11,4
0,35c7ade709,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,95748c4522,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,-2,0
0,3e4c917453,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,1,2
0,e26d4de262,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,5fb01b83f7,0,0,0,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,0,0,1,0,1,0,0,1,4,3
0,6961dde530,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,-1,1,-1,-1,-1,1,-1,1,-2
0,d2b35d1c10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,6c2b3e8093,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,a99b09e39e,0,0,0,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,13,4
0,2b7e01b4f6,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,-1,-1,-1,1,1,1,1,10,2
0,fef11ef166,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,0
0,ffa96a4f57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,84f2d7769a,0,0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,1,-1,0,1,1,-1,-1,0,1,0,0,0
0,1008585e71,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,d3afb45a0c,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,1ae9bc8a16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,0,0,1,1,1,5,2
0,4dececc0d7,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,d1fc857ddf,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a9887c035f,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,ca3090ae74,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,bcbfecfd97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,233acf363d,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,0b229bf299,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,-1,1,1,1,13,4
0,b126651dab,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,-1,2,-2
0,ebc58840fa,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,-1,-1,1,1,-1,1,1,1,10,4
0,4f22f963d4,0,0,0,0,1,0,1,1,1,1,-1,1,-1,-1,1,-1,1,-1,1,1,1,1,-1,1,7,4
0,ba824446ff,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,4,1
0,14306c896e,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,18,6
0,4f206f7cb0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,98d19095dc,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,fbf617f1eb,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,fc6e1b2788,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,e398ac7e76,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,-1,0,0,0,1,0,1,3,2
0,72805d613f,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,70db2ad16d,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,-1,0
0,272c18d509,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,5d57d90478,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,815fab87db,0,0,0,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,13,4
0,6757ee0f2b,0,0,0,1,0,1,1,1,1,0,1,-1,-1,-1,0,1,-1,1,1,1,1,-1,1,-1,6,2
0,6659cdb273,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,aa885b4d22,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,-1,12,2
0,7418e8a8c6,0,0,0,1,-1,-1,1,-1,-1,-1,0,0,0,1,1,1,-1,-1,1,0,0,0,0,0,-1,1
0,3daa54ea8d,0,0,0,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,0,0,0,0,9,2
0,d2b16c5ac4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,a2a4980758,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,02c35b47d1,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,0,0,0,-2,1
0,3cd89339a4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,23ea96f613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,-1
0,a7d85d7383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1,0,0,0,0,-3,-2
0,58e27c4ae5,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,0,0,0,0,1,1,1,5,3
0,f0a22bb42e,0,0,0,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,11,2
0,52b10bb33e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,-2,-2
0,65432d81af,0,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,-1,-1,-1,0,1,1,1,1,1,8,5
0,673f364af6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,2c5db9e2e2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-2
0,9b298a5bbc,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0,840b15b900,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3
0,0757f77d48,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,105b0428ca,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,d666f1d794,0,0,0,0,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,0,0,0,5,3
0,4f9053ebe9,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1,1,1,1,13,6
0,a1a174f1d4,0,0,0,1,1,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,1,1,1,1,16,6
0,2491d80d15,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,6811477e55,0,0,0,1,1,1,0,0,1,1,1,1,-1,-1,0,1,1,1,-1,-1,1,1,1,1,10,2
0,bd54863c63,0,0,0,0,1,1,1,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,1,1,15,6
0,684db6d4c3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,-1,0,0,0,0,0,0,0,0
0,a8f593a0a0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,a8c9bd9f10,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,20,6
0,728ac3d41f,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,-1,1,1,-1,1,10,2
0,929ec2a3cd,0,0,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,-1,-1,-1,-1
0,c2d6cffcd1,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,17,6
0,599d079f50,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,c5cc275f3f,0,0,0,1,1,1,1,1,1,-1,-1,-1,0,0,0,1,1,1,1,1,1,-1,-1,-1,6,0
0,d4b9452044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,0,-1,-2
0,e5e7fc95e7,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,a8481294d5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,3e9ba0f010,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,ee87864e83,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-1,1,18,4
0,cb096010dd,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,0f5db3e6b1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,4,1
0,73f174b5a2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,18,6
0,50f29eab05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0
0,3bf9f5b289,0,0,0,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,-1,1,1,1,11,2
0,4ae5fd7f79,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,6b47031c8e,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0
0,b643b25169,0,0,0,1,1,0,0,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,0,0,0,6,1
0,7e0cbf803a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,-1,-1,0,0,0,0,-1,-2
0,0b054db33f,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,8,4
0,1868716588,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,14,6
0,0f4b6f1ee1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,fcf92e8a79,0,0,0,0,0,0,0,1,1,-1,1,1,1,-1,-1,-1,0,0,0,1,1,-1,1,1,4,3
0,b732094196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,da25391727,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,-1,-1,-1,5,0
0,48c18ed309,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,19,6
0,07b2f186c2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,-1,1,1,1,1,1,-1,-1,-1,7,0
0,f550b9d311,0,0,0,0,0,0,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,8,4
0,65728e76fe,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,3,1
0,3c6b67ca93,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,-1,1,1,1,1,15,4
0,357569f603,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,5a2ded9e6e,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,aa948e4003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,-1
0,ef3c3f1db2,0,0,0,-1,-1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,13,6
0,1356b22d93,0,0,0,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,13,4
0,238c549b34,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,-1,-1,-1,1,1,1,7,0
0,cdad95331c,0,0,0,0,1,0,0,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,8,4
0,03e191402d,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,12,6
0,9cea3162cf,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-1,13,4
0,31c7ad2bd9,0,0,0,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,19,6
0,8db035fd66,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,d106062440,0,0,0,1,0,0,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,1,1,1,1,-1,7,4
0,1428be8217,0,0,0,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,13,2
0,49e1f2cbc0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,ac12308e4e,0,0,0,0,1,-1,-1,1,-1,1,1,1,0,1,1,-1,1,-1,0,1,0,1,1,1,7,4
0,8e7398fe86,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,f2af945955,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,0c9a5a4a5f,0,0,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,19,6
0,d7b2febe4b,0,0,0,0,0,0,1,0,0,1,-1,1,-1,1,-1,-1,-1,0,1,-1,-1,1,0,1,0,1
0,b09285e784,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,15,4
0,3d58ece925,0,0,0,1,1,1,0,0,0,0,1,1,1,-1,-1,1,1,1,-1,-1,-1,0,1,1,6,-1
0,d37edd616a,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,10,5
0,f54aaa8281,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,12,2
0,dc32ec7a13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,-1,-1,4,1
0,da0f004d9d,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0
0,057bb1337e,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,16,6
0,9db02e516e,0,0,0,-1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,15,6
0,4525913c4b,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,6
0,b122ac8d0c,0,0,0,0,0,0,0,1,1,1,-1,1,-1,-1,-1,-1,0,0,0,1,1,1,-1,1,2,3
0,6553ab3c6b,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,-2,1
0,983f061920,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,4,2
0,e367c9c354,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,18,6
0,d935a76aa6,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,5a56641742,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,-1,1,1,15,4
