id,count-2033-1,count-2033-2,count-2033-3,count-2033-4,count-2033-5,count-2033-6,count-2033-7,count-2033-8,count-2033-9,count-2033-10,count-2033-11,count-2033-12,count-2034-1,count-2034-2,count-2034-3,count-2034-4,count-2034-5,count-2034-6,count-2034-7,count-2034-8,count-2034-9,count-2034-10,count-2034-11,count-2034-12,volume-2033-1,volume-2033-2,volume-2033-3,volume-2033-4,volume-2033-5,volume-2033-6,volume-2033-7,volume-2033-8,volume-2033-9,volume-2033-10,volume-2033-11,volume-2033-12,volume-2034-1,volume-2034-2,volume-2034-3,volume-2034-4,volume-2034-5,volume-2034-6,volume-2034-7,volume-2034-8,volume-2034-9,volume-2034-10,volume-2034-11,volume-2034-12
0b3b179a82,7,8,1,10,11,17,3,4,1,29,1514,61,4,2,5,5,17,51,88,146,1306,2,2,19,79928,55116,1713,78218,22020,106631,52578,49926,11569,736089,27599886,1676189,52542,32713,75389,88092,220727,931278,2292849,2067817,14356042,5154,63031,108025
304df9ba36,7,8,1,10,11,17,3,4,1,29,1514,61,4,2,5,5,2,51,23,43,39,39,69,55,79928,55116,1713,78218,22020,106631,52578,49926,11569,736089,27599886,1676189,52542,32713,75389,88092,12448,931278,283796,557265,465682,437307,755705,622895
db9443182f,7,8,1,10,11,17,3,4,1,29,1514,61,4,2,5,5,20,107,100,87,48,69,69,66,79928,55116,1713,78218,22020,106631,52578,49926,11569,736089,27599886,1676189,52542,32713,75389,88092,141055,921376,994846,839984,551746,821590,779314,946580
13e89f1b4a,7,8,1,10,3,15,17,13,12,19,14,26,26,31,60,34,34,36,40,41,35,43,35,45,79928,55116,1713,78218,8822,100545,66695,79643,146109,134483,85530,157554,231685,169011,405963,260649,219076,232626,337430,224962,367649,224749,241541,343531
2b8b7d83e0,7,8,1,10,3,15,17,10,37,53,63,42,53,63,77,82,81,65,89,91,74,64,54,43,79928,55116,1713,78218,8822,100545,66695,22082,107535,219128,159960,109908,162562,237240,314303,357985,324823,211140,271010,445737,361971,247430,188538,160458
f5dc41bf21,7,8,1,10,3,15,17,10,37,53,14,14,21,19,17,21,22,24,22,36,29,33,28,39,79928,55116,1713,78218,8822,100545,66695,22082,107535,219128,291591,241824,428017,348374,314748,386541,381869,406503,406419,552638,509733,613908,509414,606233
23f7a2b8b5,7,8,1,10,3,15,17,10,37,53,14,14,21,438,17,21,22,24,22,36,29,33,28,39,79928,55116,1713,78218,8822,100545,66695,22082,107535,219128,291591,241824,428017,3230709,314748,386541,381869,406503,406419,552638,509733,613908,509414,606233
9cc16f3220,7,8,1,10,3,15,17,10,37,53,14,14,21,5,19,17,32,31,43,31,41,37,32,37,79928,55116,1713,78218,8822,100545,66695,22082,107535,219128,291591,241824,428017,18025,84798,81498,129586,140561,180826,157485,197840,174819,141642,190084
df1abe947b,7,8,1,10,3,15,17,1,1,2,1,3,1,1,1,1,6,6,2,3,1,4,5,13,79928,55116,1713,78218,8822,100545,66695,16557,16810,36117,19518,53875,16557,17529,17874,9326,60517,62853,19420,60732,9877,69461,63214,118985
c16ef6a8f0,7,8,1,10,3,15,17,1,1,2,1,3,7,54,31,1,36,14,43,35,2,4,5,13,79928,55116,1713,78218,8822,100545,66695,16557,16810,36117,19518,53875,40209,279248,186140,9326,189525,60016,248196,216231,10399,69461,63214,118985
c981545576,7,8,1,1,3,1,1,1,1,3,2,10,7,1,31,1,2,14,1,1,2,4,5,1,79928,55116,1713,34526,8822,6490,4635,16557,16810,58724,51835,182545,40209,19083,186140,6918,38807,60016,35522,27156,10399,69461,63214,114750
a03a7df510,125,95,103,131,150,117,124,115,124,154,148,123,129,121,145,171,169,145,156,150,172,153,166,181,806790,597715,747014,878168,988939,748721,775728,770792,797566,973107,901972,748164,866887,828337,893697,1042504,1156668,902941,944948,1053987,1140770,996977,1127798,1136171
bb3a5c8da9,125,95,103,131,150,117,124,2,7,7,8,5,4,8,12,10,15,9,14,12,11,5,9,12,806790,597715,747014,878168,988939,748721,775728,29049,142171,166200,229997,65175,66326,211606,249806,240935,304644,216577,201912,294403,256855,173378,152310,302954
6070938b4a,125,95,103,131,150,117,124,2,7,7,8,5,4,310,12,10,15,9,14,12,11,5,9,12,806790,597715,747014,878168,988939,748721,775728,29049,142171,166200,229997,65175,66326,3222056,249806,240935,304644,216577,201912,294403,256855,173378,152310,302954
96082a5e6a,125,95,4,36,150,117,124,2,7,7,8,5,4,310,7,21,15,9,14,12,11,5,9,36,806790,597715,44106,76973,988939,748721,775728,29049,142171,166200,229997,65175,66326,3222056,37307,47378,304644,216577,201912,294403,256855,173378,63790,116068
6aca09947a,125,95,4,36,150,117,124,2,7,7,8,6,66,70,110,205,313,698,639,373,29,1,9,36,806790,597715,44106,76973,988939,748721,775728,29049,142171,166200,229997,11325,135330,128068,185758,401061,1165081,3202246,3154374,1759676,127881,4153,63790,116068
58b8510491,125,95,1,36,9,4,5,1,1,3,6,8,4,2,5,6,7,698,639,373,29,1,9,36,806790,597715,56499,76973,252748,157570,73932,3509,52903,39452,46333,216167,59306,19443,38074,67877,75217,3202246,3154374,1759676,127881,4153,63790,116068
77e92110f7,125,95,1,36,9,4,5,1,1,3,6,8,4,2,5,6,7,698,22,40,46,51,38,40,806790,597715,56499,76973,252748,157570,73932,3509,52903,39452,46333,216167,59306,19443,38074,67877,75217,3202246,1719187,3857134,4049977,3591665,1474487,3550870
944d296669,125,95,1,36,9,4,5,1,1,3,14,75,112,108,123,123,114,128,118,114,134,145,136,145,806790,597715,56499,76973,252748,157570,73932,3509,52903,39452,92129,392642,512157,519064,581626,552318,606152,612279,652413,602528,751547,822728,698464,841336
f80e505e59,125,95,1,36,9,4,5,1,1,3,14,75,112,108,2,3,9,4,6,61,47,27,79,72,806790,597715,56499,76973,252748,157570,73932,3509,52903,39452,92129,392642,512157,519064,7376,13365,28008,12268,30150,482633,265604,200784,486795,401199
3dc1143452,125,95,1,36,9,4,5,1,1,1,24,28,34,50,63,54,67,66,65,62,75,79,103,132,806790,597715,56499,76973,252748,157570,73932,3509,52903,4490,317894,242975,253832,282031,412899,342936,293767,219957,224158,273251,257717,277697,538828,557863
e683979e2d,125,95,1,2,2,1,3,3,15,14,12,29,3,2,12,29,33,5,13,5,75,79,103,132,806790,597715,56499,34192,14573,11469,116037,44895,134653,186798,201092,415092,21173,53482,315428,1092121,877759,191879,291609,86854,257717,277697,538828,557863
c92adc8699,125,95,1,2,2,1,3,3,15,14,12,29,3,2,1,12,3,5,13,5,75,79,103,132,806790,597715,56499,34192,14573,11469,116037,44895,134653,186798,201092,415092,21173,53482,25875,555378,206697,191879,291609,86854,257717,277697,538828,557863
6c80fc10e0,125,95,1,2,2,1,3,3,15,14,12,29,43,17,32,22,38,39,44,40,46,73,55,41,806790,597715,56499,34192,14573,11469,116037,44895,134653,186798,201092,415092,189018,153698,201363,112682,182071,196591,305093,200670,218345,459830,305027,285222
e851400ef5,125,95,1,2,2,1,3,3,15,14,12,29,43,17,32,22,38,39,44,40,26,33,55,41,806790,597715,56499,34192,14573,11469,116037,44895,134653,186798,201092,415092,189018,153698,201363,112682,182071,196591,305093,200670,92200,212905,305027,285222
3e9e769087,125,95,1,2,2,1,8,31,18,19,26,6,15,40,94,232,5,39,17,15,21,8,20,11,806790,597715,56499,34192,14573,11469,56949,315235,207081,168991,376212,61787,200937,492580,1160130,3708498,82712,196591,125206,139753,178741,68849,638428,190554
1caa031ffe,125,95,2,17,24,16,6,31,3,1,7,4,5,40,6,1,6,3,3,1,6,5,4,2,806790,597715,12446,113250,149183,345774,215398,315235,15120,6074,359847,21550,159000,492580,421009,1496,378280,14002,27705,9635,342825,90151,55039,62110
4c3a879f61,125,95,2,17,24,16,6,31,3,1402,289,12,1,1,6,1,6,3,3,1,6,5,4,2,806790,597715,12446,113250,149183,345774,215398,315235,15120,1204419,287721,10135,707,1026,421009,1496,378280,14002,27705,9635,342825,90151,55039,62110
793344d149,61,56,77,63,63,84,79,70,14,77,70,70,60,64,79,70,88,87,101,102,101,122,89,96,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,311723,260772,287646,274877,303005,395136,432308,405252,570568,363376,407731,445759,322123,369459
c39ed430f5,61,56,77,63,63,84,79,70,14,77,70,70,60,4,1,1,1,2,2,4,8,6,4,4,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,311723,260772,287646,65922,14998,8750,18965,30481,22186,68992,216046,115897,97602,75213
48008cb383,61,56,77,63,63,84,79,70,14,77,43,47,66,30,35,41,57,74,85,95,185,809,557,528,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,245859,328807,414570,165887,217555,233962,338046,418944,539504,592901,1117529,3611022,2613348,2653526
720f4ec706,61,56,77,63,63,84,79,70,14,77,43,47,66,30,35,41,57,12,306,66,72,202,615,279,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,245859,328807,414570,165887,217555,233962,338046,42082,1483982,292940,402026,1240544,4089212,1979070
c125a6d031,61,56,77,63,63,84,79,70,14,77,15,18,37,31,25,33,48,39,36,42,36,30,33,32,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,65803,86985,160777,140829,94192,144677,421974,158185,121728,171041,147955,127960,138565,195282
74777e77cf,61,56,77,63,63,84,79,70,14,77,15,18,37,31,25,5,25,35,41,23,4,30,33,32,220087,194697,337084,270583,338427,352760,270136,272243,52664,288257,65803,86985,160777,140829,94192,77664,397622,383168,624906,440998,50035,127960,138565,195282
642ddfac5f,61,56,77,63,63,84,79,70,35,82,103,110,160,182,189,188,199,170,235,197,108,170,153,133,220087,194697,337084,270583,338427,352760,270136,272243,154097,390385,486781,519879,863216,860791,990126,880366,950756,841348,1124245,897702,513674,809964,798581,776483
7c03956c77,61,56,77,63,63,2,8,10,6,10,19,13,8,13,13,15,20,20,18,20,13,12,13,12,220087,194697,337084,270583,338427,48328,215866,370479,220675,289097,661760,271369,250792,361889,323273,321537,403110,476503,315994,558429,278303,416038,576109,359238
096d61582c,61,56,77,174,3,2,8,10,6,10,19,2,2,13,13,15,20,20,18,20,13,12,13,12,220087,194697,337084,8421108,135154,48328,215866,370479,220675,289097,661760,78072,38930,361889,323273,321537,403110,476503,315994,558429,278303,416038,576109,359238
e46c51f94e,61,56,77,174,3,2,8,10,6,10,19,2,2,13,13,15,20,20,18,213,493,1168,1338,463,220087,194697,337084,8421108,135154,48328,215866,370479,220675,289097,661760,78072,38930,361889,323273,321537,403110,476503,315994,4315393,12444929,28284721,36326667,10625847
755e770f66,61,56,77,174,3,2,8,10,1,41,41,43,53,63,60,63,68,60,61,46,49,72,53,43,220087,194697,337084,8421108,135154,48328,215866,370479,3071,204684,245240,278114,297833,364244,369600,503339,455654,416428,463099,299705,294217,510562,308446,285867
9d414b2db6,61,56,77,174,3,2,8,10,1,41,41,43,53,63,60,63,68,111,133,116,118,165,167,67,220087,194697,337084,8421108,135154,48328,215866,370479,3071,204684,245240,278114,297833,364244,369600,503339,455654,594431,633272,469124,522696,651841,640712,281827
09d5dd8e9b,61,56,77,174,3,2,12,21,22,16,19,22,11,11,6,2,2,3,4,15,3,4,7,1,220087,194697,337084,8421108,135154,48328,75450,107835,117310,94143,104503,117140,80086,67486,36088,16040,9874,14982,39212,60469,19316,30658,29472,4795
46979bf233,61,56,77,174,3,2,12,21,22,16,19,22,161,11,6,2,2,3,4,15,3,4,7,1,220087,194697,337084,8421108,135154,48328,75450,107835,117310,94143,104503,117140,6299450,67486,36088,16040,9874,14982,39212,60469,19316,30658,29472,4795
4a73fcfa4e,61,56,4,5,4,2,12,21,22,1,3,24,42,79,84,46,43,124,92,72,38,57,52,70,220087,194697,55151,76612,66335,48328,75450,107835,117310,2735,11221,104349,209214,413606,427368,191073,167701,537481,397115,307105,177985,258054,238063,327486
79a2281a3b,61,56,4,5,4,2,12,21,22,1,3,24,42,79,84,1,20,18,18,25,38,8,2,2,220087,194697,55151,76612,66335,48328,75450,107835,117310,2735,11221,104349,209214,413606,427368,614,14613,37822,18451,41276,177985,7044,11203,21318
6fd40790ab,61,56,4,5,4,2,12,21,22,1,3,24,42,79,84,1,20,18,18,25,19,104,114,234,220087,194697,55151,76612,66335,48328,75450,107835,117310,2735,11221,104349,209214,413606,427368,614,14613,37822,18451,41276,307701,1105494,1136547,2558173
fd4be41f14,61,56,4,5,4,2,12,21,22,1,3,24,42,79,734,1,3,2,18,25,19,104,193,43,220087,194697,55151,76612,66335,48328,75450,107835,117310,2735,11221,104349,209214,413606,10688576,18133,36494,23734,18451,41276,307701,1105494,2321765,532034
e8b4d1e5a8,61,56,4,5,4,2,12,21,22,1,3,24,42,79,734,63,56,65,26,35,59,58,16,3,220087,194697,55151,76612,66335,48328,75450,107835,117310,2735,11221,104349,209214,413606,10688576,417405,342360,489874,191900,256941,401632,385783,106147,43318
e032132291,61,56,4,5,4,2,12,21,1,22,22,27,27,21,38,16,23,34,28,18,19,17,23,29,220087,194697,55151,76612,66335,48328,75450,107835,2761,321343,263471,411272,320356,342153,534552,605758,301447,403223,421956,291478,301439,211399,437777,463581
91b792ef2d,61,56,4,5,4,2,12,21,1,22,77,15,23,6,60,5,8,3,28,18,19,17,23,29,220087,194697,55151,76612,66335,48328,75450,107835,2761,321343,779155,148525,296097,55929,227802,28405,76822,18121,421956,291478,301439,211399,437777,463581
897ad7112f,61,5,19,92,45,2,12,21,4,3,7,15,20,8,60,54,137,5,28,18,2,4,23,29,220087,24978,105032,574744,217532,48328,75450,107835,23387,33769,38936,148525,103642,2345686,227802,309843,684576,40940,421956,291478,15013,18676,437777,463581
9b60e47c49,61,5,19,92,45,28,12,21,4,3,7,15,20,8,60,54,137,5,28,1,30,219,210,173,220087,24978,105032,574744,217532,449881,75450,107835,23387,33769,38936,148525,103642,2345686,227802,309843,684576,40940,421956,3514,358937,1242529,1270245,992935
5f912c7f19,61,5,19,92,45,28,12,21,4,3,7,15,28,49,42,23,21,55,39,37,38,22,10,13,220087,24978,105032,574744,217532,449881,75450,107835,23387,33769,38936,148525,149330,366182,299147,116055,199397,389555,301388,277548,257438,148574,68276,105865
09b0864a3a,61,5,19,92,45,28,12,21,4,3,7,15,28,49,4,239,231,240,6,5,11,6,1,13,220087,24978,105032,574744,217532,449881,75450,107835,23387,33769,38936,148525,149330,366182,30132,1271652,967359,877410,73210,47500,70156,50422,10610,105865
706c05a5f9,61,5,19,92,45,28,12,21,4,3,7,4,6,10,18,19,13,28,17,32,29,29,29,33,220087,24978,105032,574744,217532,449881,75450,107835,23387,33769,38936,48912,61058,175954,266485,259953,155390,592969,277054,587944,688770,680188,587252,513463
c601286440,61,5,19,92,6,11,151,21,2,72,11,7,6,21,18,19,3,23,233,32,29,53,1,33,220087,24978,105032,574744,30271,110544,844337,107835,13804,590159,78480,41955,61058,127192,266485,259953,18687,192341,1489693,587944,688770,326730,4256,513463
a5fe7dc0bb,61,5,19,92,11,11,11,13,2,2,13,12,8,8,29,9,16,18,16,26,15,19,15,28,220087,24978,105032,574744,224836,205288,170159,210589,13804,6960,132848,135418,91428,109436,316479,95081,287579,212279,199190,291600,136202,310455,209052,315633
fb75c0c3a4,61,5,19,92,11,11,11,13,2,2,13,12,8,8,29,9,16,85,16,26,15,19,15,28,220087,24978,105032,574744,224836,205288,170159,210589,13804,6960,132848,135418,91428,109436,316479,95081,287579,2139690,199190,291600,136202,310455,209052,315633
fb617fb1cb,61,5,19,92,11,11,45,24,15,77,53,80,53,104,114,70,69,74,54,47,25,17,15,25,220087,24978,105032,574744,224836,323945,671982,251892,177354,924662,720875,898556,669747,1256947,1495979,1011182,892464,996854,612461,595702,331907,278653,209052,286048
d7e0722f11,31,52,58,62,52,55,69,61,71,75,70,71,61,88,107,100,96,99,97,82,101,79,102,98,145658,290931,331133,311788,241373,286721,336809,276799,372793,371763,337507,392414,276966,430225,568198,524157,470193,495478,484775,401389,479303,348171,487614,579331
6afbb55b9f,31,52,58,62,52,6,69,61,71,11,9,5,11,12,12,6,3,4,3,2,1,4,5,1,145658,290931,331133,311788,241373,48044,336809,276799,372793,86142,51421,24784,70336,95999,92680,26995,22046,12409,10999,2801,5985,24817,29029,4451
cfa90ad64f,31,52,58,62,52,6,69,61,71,11,9,5,11,12,12,6,3,1,4,18,17,15,53,68,145658,290931,331133,311788,241373,48044,336809,276799,372793,86142,51421,24784,70336,95999,92680,26995,22046,1012,6030,35561,22430,42406,95115,171671
29892bc4f6,31,52,58,62,52,6,69,61,71,1,125,144,145,168,182,162,208,196,179,218,150,224,183,162,145658,290931,331133,311788,241373,48044,336809,276799,372793,5710,842482,968893,1333402,1789355,1970873,1657887,1840916,1945485,1555511,1925557,1274513,1764269,1492424,1343863
a036580e79,31,52,58,62,52,6,69,6,15,33,49,46,74,92,103,99,102,122,159,130,174,177,176,178,145658,290931,331133,311788,241373,48044,336809,90453,182905,427253,592650,753753,1735037,1439672,1109732,1416620,1400744,1906219,1871184,1844554,1961041,2493156,2185598,2807657
465ca1b0c8,31,52,58,62,1,1,69,1,2,33,1,46,74,92,2,99,190,139,77,66,156,121,95,100,145658,290931,331133,311788,2450,5031,336809,5166,19468,427253,6998,753753,1735037,1439672,20134,357563,661931,586202,348935,312716,547468,476640,472896,459893
3a4a920aa8,31,52,58,62,1,1,69,1,2,33,1,46,12,28,32,40,28,42,17,17,30,15,15,16,145658,290931,331133,311788,2450,5031,336809,5166,19468,427253,6998,753753,233502,501086,517894,969494,560895,820861,292767,276795,509883,258893,589086,304664
9946792075,31,52,58,14,14,1,69,1,2,33,1,46,12,28,32,40,28,3,1,17,30,15,15,16,145658,290931,331133,35900,33990,5031,336809,5166,19468,427253,6998,753753,233502,501086,517894,969494,560895,27013,3947,276795,509883,258893,589086,304664
0f83947729,31,52,58,14,14,1,69,1,2,33,1,46,12,28,32,12,25,11,4,17,9,3,9,3,145658,290931,331133,35900,33990,5031,336809,5166,19468,427253,6998,753753,233502,501086,517894,88050,186617,83136,30139,127264,66277,22213,68794,22606
f11b4c8100,31,52,58,14,14,1,69,1,2,33,1,46,12,28,32,12,25,87,145,185,210,201,263,251,145658,290931,331133,35900,33990,5031,336809,5166,19468,427253,6998,753753,233502,501086,517894,88050,186617,549320,974504,1164881,1292149,1303846,1650358,1688164
29b9481df5,31,52,58,14,14,1,69,1,2,33,1,46,12,28,32,12,66,61,93,94,132,97,96,97,145658,290931,331133,35900,33990,5031,336809,5166,19468,427253,6998,753753,233502,501086,517894,88050,454951,366610,560943,533729,822189,533777,546970,628927
a9060c604b,31,52,58,14,14,1,69,8,5,19,17,23,19,14,18,16,18,16,3,19,20,21,23,20,145658,290931,331133,35900,33990,5031,336809,136891,89711,329974,306204,423301,397658,272405,355363,299411,357915,330955,66741,371804,357358,402009,449860,372054
81c0966574,31,52,58,14,14,1,69,8,5,19,17,23,19,5,1,16,1,96,2,19,1,21,23,20,145658,290931,331133,35900,33990,5031,336809,136891,89711,329974,306204,423301,397658,24421,3435,299411,4844,736349,1990,371804,2817,402009,449860,372054
ddbf79f790,31,52,58,14,14,9,11,13,7,16,23,54,26,38,42,35,60,53,48,42,54,63,73,131,145658,290931,331133,35900,33990,96187,135838,125611,61702,129637,213703,858295,344839,475946,515669,454594,750713,837036,536950,600167,826581,1039789,1360152,3528104
b1ce791e42,31,52,58,14,14,9,11,13,7,16,23,54,26,38,42,5,10,13,16,22,22,23,14,18,145658,290931,331133,35900,33990,96187,135838,125611,61702,129637,213703,858295,344839,475946,515669,6003,10013,20391,29934,39156,33788,36465,20659,23439
a468b616eb,31,52,58,14,14,9,11,13,7,16,23,54,26,38,42,5,10,13,16,22,22,23,123,408,145658,290931,331133,35900,33990,96187,135838,125611,61702,129637,213703,858295,344839,475946,515669,6003,10013,20391,29934,39156,33788,36465,3308564,8669166
2129c73af1,31,52,58,47,2,9,11,13,7,16,23,54,24,24,40,34,38,49,41,60,62,83,67,51,145658,290931,331133,336437,7292,96187,135838,125611,61702,129637,213703,858295,523506,559473,860088,733812,968615,930327,813830,1164355,1224136,2875179,2802955,1396734
f57f0b53e6,31,52,58,47,2,9,11,13,7,16,23,54,24,24,39,77,81,96,87,90,67,54,59,21,145658,290931,331133,336437,7292,96187,135838,125611,61702,129637,213703,858295,523506,559473,150257,376203,279422,382703,264331,329576,233623,146221,184117,60414
0873bbb5ff,31,52,58,47,2,9,11,13,7,16,23,54,24,4,39,4,9,4,7,13,10,15,37,28,145658,290931,331133,336437,7292,96187,135838,125611,61702,129637,213703,858295,523506,78504,150257,85652,110551,74905,73799,272274,204788,250384,518833,368937
3075f1b861,31,52,58,47,2,9,11,13,7,16,23,54,24,4,39,7,44,84,142,149,60,11,37,28,145658,290931,331133,336437,7292,96187,135838,125611,61702,129637,213703,858295,523506,78504,150257,112706,677416,917555,1686552,2141729,1005210,100195,518833,368937
f8422b890e,31,52,3,2,2,9,11,13,7,16,23,54,24,4,39,7,44,5,142,149,60,11,37,28,145658,290931,8569,5879,7292,96187,135838,125611,61702,129637,213703,858295,523506,78504,150257,112706,677416,37082,1686552,2141729,1005210,100195,518833,368937
3c8be85fa7,31,52,3,96,1,1,5,7,8,17,11,7,15,12,11,60,59,11,16,7,9,8,24,11,145658,290931,8569,686892,4782,103523,83377,79099,143349,275749,110354,100083,205788,314789,199547,632574,444767,138457,141693,101388,426704,118981,253227,130561
29de4a4959,31,52,1,2,1,1,2,1,2,1,1,1,1,1,1,8,1,1,4,4,3,5,5,3,145658,290931,106076,202067,106202,111755,222674,111755,213535,108780,63061,68764,104537,103277,68764,786947,68764,50549,327981,266654,200441,492671,449459,215278
457043f57d,31,52,1,3,20,18,30,26,22,25,21,30,26,27,25,27,28,20,19,16,19,20,30,20,145658,290931,106076,45387,430423,303189,519944,400842,427526,478638,405407,576426,522199,541350,593422,560814,607760,493113,519438,300676,425493,404758,585356,355694
7b76973cc9,31,52,1,3,20,18,30,26,22,7,9,6,7,10,17,6,15,10,12,13,8,5,3,3,145658,290931,106076,45387,430423,303189,519944,400842,427526,39701,288436,278503,183714,209409,193291,280657,355807,206308,208328,178433,192450,64411,99662,57029
75f32f7996,31,17,24,3,20,18,30,3,2,7,7,4,1,10,10,13,15,2,2,5,8,2,6,4,145658,283740,53025,45387,430423,303189,519944,6950,17707,39701,41955,382622,4866,83071,60399,71134,355807,10285,6297,81171,192450,77267,57721,187381
103d1a7af6,31,17,24,3,20,18,30,23,37,42,34,46,24,15,18,20,17,15,16,13,9,14,17,15,145658,283740,53025,45387,430423,303189,519944,141493,245497,264920,227688,287779,195174,106713,93979,125449,132258,88381,101946,78925,61807,118565,125887,106682
3dcf438e54,31,17,24,3,20,18,30,23,37,35,144,106,121,303,120,144,106,75,170,250,54,99,103,74,145658,283740,53025,45387,430423,303189,519944,141493,245497,198358,794601,558261,485411,1065188,465566,583481,466466,322653,819778,1170929,377271,475632,409067,333957
